:START_ID,:END_ID,:TYPE,CreateTimeStamp,EFFDT,TERMDT,Version,Status
2N17RPJTA104A6TA0G0I5REGVF,4HMD3MB9634HOI9KQ2LP75B4CB,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4C3PCEGEMC2OHU1L4PKM3IVCNI,4RVJ5IIM3GBI4NT1LHO5V2SFK7,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4C3PCEGEMC2OHU1L4PKM3IVCNI,6EHU7G00GTJ2HFDR0VE4A25AA0,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4C3PCEGEMC2OHU1L4PKM3IVCNI,4N369USQVNTHRPUU6J1AK2MDQE,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2VOJC1TLV6CA4VT99FF8BOQ42P,6GJSQ0MRF3PITLN506P2J4TLKN,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2VOJC1TLV6CA4VT99FF8BOQ42P,54FOLQ4CIV7CKFTK5HJP064HC4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2VOJC1TLV6CA4VT99FF8BOQ42P,BD97N9I1P8BOTO8L328U119LE,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2VOJC1TLV6CA4VT99FF8BOQ42P,3Q8IDRMCMJ47J743HO64RRUF5T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2VOJC1TLV6CA4VT99FF8BOQ42P,2N17RPJTA104A6TA0G0I5REGVF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2VOJC1TLV6CA4VT99FF8BOQ42P,4K1N7FEGRQH0FAFB0V0BMB5FMU,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2VOJC1TLV6CA4VT99FF8BOQ42P,458V71UMR5MV0U8JI87U25H0OA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2VOJC1TLV6CA4VT99FF8BOQ42P,4HITJA87JBEBNVJGLS6MHOU0R6,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3VCOCKPFV9JGR29QL62KSGG4CU,SDILL3IOCLNKS6N3JGU1VPT1O,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
SDILL3IOCLNKS6N3JGU1VPT1O,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3G1ED2VBL1R07K24VEGCD3R323,5GLKOUVSCK109CSLTAPQP9C5E7,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
673EEPULD9CEBBJFON63AVMTHR,3IO5HJNAEJMUJ1P2DSO682RGV4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
5PV7UMR9H1FV53BIKD25PN1IR2,ULRNK4OBMU0COD9EU1T2P50FH,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
ULRNK4OBMU0COD9EU1T2P50FH,1HSCI5MSCPF8J0KBMVEODOUG19,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
77BC0GL77LBJKHODCDF8S346BM,58CM2BJ4EUFQSAA099BN0QQRH0,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
58MFLC1FNT8208LOQN0HJE6TCJ,2FGQ3ABBDCNKBON03P1HNKNRBE,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
58MFLC1FNT8208LOQN0HJE6TCJ,5PV7UMR9H1FV53BIKD25PN1IR2,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
58MFLC1FNT8208LOQN0HJE6TCJ,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
58MFLC1FNT8208LOQN0HJE6TCJ,1NBL4CNEIK3J8QHUJLM3KFSMMR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,3BNGLSO2I2PH4LCNG9UJ4FIST5,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,54FOLQ4CIV7CKFTK5HJP064HC4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,2A3R2EGRH97QNVDFS93EHG9ON2,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,77BC0GL77LBJKHODCDF8S346BM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,1NBL4CNEIK3J8QHUJLM3KFSMMR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,58MFLC1FNT8208LOQN0HJE6TCJ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,3VCOCKPFV9JGR29QL62KSGG4CU,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,53U5SB1NBNPQ0TUJV9MM8RN1IC,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,458V71UMR5MV0U8JI87U25H0OA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,4HITJA87JBEBNVJGLS6MHOU0R6,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MET062NIFPNANSNGS3T6CPN,3G1ED2VBL1R07K24VEGCD3R323,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
53U5SB1NBNPQ0TUJV9MM8RN1IC,HDFED1ULNFQ5C45KCGEM1AF3S,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
44EAFADSQBBKC1NPTOM2GQUECL,TB1T0I1MI29O5UJOTMER066FK,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1HSCI5MSCPF8J0KBMVEODOUG19,38R3B6FUG0037QQLVDJTLKRQ9B,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
UD84HONI64N5B5BT8TVFLA4BC,3O9GUC5R4QOONPJF5IUUPBI3MT,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6MHBNIS63DKJTFC7F3PR98RLE8,44EAFADSQBBKC1NPTOM2GQUECL,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3UJU6AH7CJMUB7ADNNDPO68D08,691VJHFCVV7ILV8JN9RMBMQCTG,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6EAPVDB9A8V07EQ7T5CML15SM5,56CFDA34RI7HNG51NMAT453DHN,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7RLE60GCM8H5K70QCUGF44SDJU,1HSCI5MSCPF8J0KBMVEODOUG19,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7RLE60GCM8H5K70QCUGF44SDJU,6EAPVDB9A8V07EQ7T5CML15SM5,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7RLE60GCM8H5K70QCUGF44SDJU,673EEPULD9CEBBJFON63AVMTHR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7RLE60GCM8H5K70QCUGF44SDJU,44EAFADSQBBKC1NPTOM2GQUECL,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2RRVOOVIOI88V2K4VN6BPVIL8F,69R9DDJ3T52N0Q5PTELJLNGFI7,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
JO3L7ANTM4PRDJB0IFB4OFS99,GPQ595DHKCC6HAUCON8H7VTSO,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
JO3L7ANTM4PRDJB0IFB4OFS99,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
JO3L7ANTM4PRDJB0IFB4OFS99,1NBL4CNEIK3J8QHUJLM3KFSMMR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
JO3L7ANTM4PRDJB0IFB4OFS99,2RRVOOVIOI88V2K4VN6BPVIL8F,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1K26FROIPRCN2EJJ5VET3HCSC4,5C2SIHADFKEMASUOL4AU9PLJFJ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
346S9SEBRQKALU0J84R756GDC3,1R9TT9SMJFM0JMECV3A8KO0VIL,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
726A2LA5JTBE6MROSVH75HJJ88,2V3P7GELKUQ4GKCIBERI2STBTE,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3VQLCB45THCO9A9P01900ULIU1,1E6875KS9ADLTEI4G3QAP8TJBU,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1E14ML85HIV642OBL1MI3LK6CK,2LC7M7CBAG3D4OOHNTKSMHS73B,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
PDB6P21CRQ4LN1UE24KRPMOA9,2VKH7GES3TL6AVO2TD505G92SP,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6NKMHBVQAEEJ7J8RO3I8DLLDM6,4U94DFBHUFOG4QJ3D9KV5JP62R,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2ESTB8ELMFR67UHLDQTM24MCM1,7V7HQ46T8KUJMVLJ583HNGJ0P3,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6RU9ST379NAO4L4N0HO7983I52,1QPMFC3ASP29K5MUPNIFHPKTJU,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1QPMFC3ASP29K5MUPNIFHPKTJU,42GL2POA4M078E18GIBR7ODO7R,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1QPMFC3ASP29K5MUPNIFHPKTJU,6KT1HQUTTBMDRJJ4FGB632UEGS,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7K60TH576V1DRMAV77L2QT4ELA,7VIL5HF5N20LUDKFABIFSLKF7H,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
5930HFT19GPS2ALVK1R7FM3VJM,3B32NCVPQP5507BR4LCD0SKEFI,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3B32NCVPQP5507BR4LCD0SKEFI,GPQ595DHKCC6HAUCON8H7VTSO,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
4N44ID6KB9CKSHM0N26RQ515F5,7AQOCCJT7QKRI49V6PVC34JBVH,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2QKF94L4HUOVV8TSINHET5BOM0,2B3T0RAVLUE01RUVGABBNBA8S3,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
GTG1678BRNCCC9B5J8LLE51B8,1T6GNQO32275OQMV4DN6JG1JRH,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
PO749BAPJKEBG7DSRFOMRE6MB,1L9OP2EOEK9T8AHABSI8DGGDTJ,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
UA1S6S7EJEQ8H7JCO164SL0CO,4JB7OGFN6U0MLK9TEKMP8NQBNO,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
585IJV84ND4G4JME82H15H10L6,25U5BL953M1IQOJVL0QEEV1R5U,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
56605A7D9JUNREO4E1BLKC6O7R,2TR5QBS54F6OK8H4P100OPEPHQ,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2TR5QBS54F6OK8H4P100OPEPHQ,3O9GUC5R4QOONPJF5IUUPBI3MT,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1PA58OR41DOD5D96TA6VD4UI1B,7R6LCPUH8ED3CI246VLBT3CN65,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2UCKN827OFM44SIV7DGLV8I4LD,1HMK0U40BSBLU8NUE4II96JJPG,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1HMK0U40BSBLU8NUE4II96JJPG,25U5VEHB25NR1QMVEIDMA20672,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1GAACQQDD1QQEVIU0CM32AQJV1,2UB27QDFG84LPKVERPTL1QU2F0,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1AO6S80G1UQ5QKVPUVM2FBE8T3,7L0N8KT8KJM5RL1SI43JSD5R5H,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7L0N8KT8KJM5RL1SI43JSD5R5H,1HQAUHTNA0MVIMJ8QE1GM1GLJL,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1HQAUHTNA0MVIMJ8QE1GM1GLJL,5J1Q2UEG1O5ORQK75OA11QIE4C,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
5J1Q2UEG1O5ORQK75OA11QIE4C,145S4D5A4HLRK6LD4F9Q88O1MA,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
145S4D5A4HLRK6LD4F9Q88O1MA,34FOLE4L6PMGMS978M4U3APL65,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2GVC52AK9MVFD59T3JOTJSA0KH,4IDC45833MOS781H1F3H8TOAAB,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
4IDC45833MOS781H1F3H8TOAAB,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6OML0M9SKTANF3U4SCH4I5ISO9,2O2LTO8TM0DGBEB03M366CPSD,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2O2LTO8TM0DGBEB03M366CPSD,745HEJ22LHJ92O3UKO9KI29IC5,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2O2LTO8TM0DGBEB03M366CPSD,2GVC52AK9MVFD59T3JOTJSA0KH,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
38P62QH7GAKDNRMU9SLKC17R1C,2H1B0HMQS25VV8UEP9SV0JU4QH,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
636H950912FL4KUE1TVP5SL044,4LAAII2353KJIRHRM96OC4UJDR,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
73LPAI7989TKH9M93TEVE1E5H,4IRMINM2CDPL823S2FDGRK8K5Q,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
745HEJ22LHJ92O3UKO9KI29IC5,2HV50VT9I653CHOAHKFL1KFV2S,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2HV50VT9I653CHOAHKFL1KFV2S,73LPAI7989TKH9M93TEVE1E5H,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6449SM4D9LEALTCMS5176M7BHS,6JS0TI3NRHUO3K4KAII58GOND,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
VE2ENMKDC630MGRA8OGMURQDA,5Q5DB9G0V67OCP17I3IJ3UON3U,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
5Q5DB9G0V67OCP17I3IJ3UON3U,6KT1HQUTTBMDRJJ4FGB632UEGS,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
5Q5DB9G0V67OCP17I3IJ3UON3U,5GBOVB7NCEI0QRJSCH2HJFOA6I,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
5Q5DB9G0V67OCP17I3IJ3UON3U,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
71CQ21RDV5CJ4GV53MKI4039F3,7TJ9PPAV04IEK7B7TK252DFR96,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7TJ9PPAV04IEK7B7TK252DFR96,42GL2POA4M078E18GIBR7ODO7R,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7TJ9PPAV04IEK7B7TK252DFR96,6KT1HQUTTBMDRJJ4FGB632UEGS,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
664228QTNRV80455BVSPJ39DNF,79N4S4DVK9N316JS97H4I2IJM4,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
79N4S4DVK9N316JS97H4I2IJM4,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3UGR0QFB8L7N1N6T60GRVRR614,4QIQ40R9508NDMSFIKBNOGSI43,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
4QIQ40R9508NDMSFIKBNOGSI43,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
4QIQ40R9508NDMSFIKBNOGSI43,2E06BRL6R3VR9BVJO89C83ABJ,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2T69BBLA63SK9DCIP96HSIP15Q,3C8CQQCSL8MHKP5ASPH1RHUI7U,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3C8CQQCSL8MHKP5ASPH1RHUI7U,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3C8CQQCSL8MHKP5ASPH1RHUI7U,1HS53AHU9R6C0P0CVTBGQE2526,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
5SV2044LFIIJAADNBCG667DLB2,QQI970L07OADS65T849QTJ169,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
QQI970L07OADS65T849QTJ169,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2E06BRL6R3VR9BVJO89C83ABJ,1A41IDI9M4RSJIVMG715GMMJ7O,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1A41IDI9M4RSJIVMG715GMMJ7O,6A3OPSLOH4UR52NJ6KEFU634V0,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2KJA9MDK69K2RB7SJVMK76ML6C,28BATK511UU4MK6S1M88G3VN1F,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
2KJA9MDK69K2RB7SJVMK76ML6C,6A3OPSLOH4UR52NJ6KEFU634V0,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
28BATK511UU4MK6S1M88G3VN1F,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1HS53AHU9R6C0P0CVTBGQE2526,7O8JRK8A6VGKVSL7IFLI7523FN,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7O8JRK8A6VGKVSL7IFLI7523FN,2E06BRL6R3VR9BVJO89C83ABJ,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6A3OPSLOH4UR52NJ6KEFU634V0,1VSC42LMALLHJNFMORUAC7D6DR,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
37GDC46LF8V7EPCSAMK0Q5EQUV,3I6J7VH0J3PIII5VIBEL9LMFNL,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
66U6E5UN3NMPR704NI0KHUCAJ8,3F387FBAFD3VKMBK6E9EV7DC8R,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
547DN6GNH2PQD2CLOTU05A9C6,7MLJ9KRQCF8UBPDLIHSKS3V2T8,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7ALSFFQVG6T590PFJG0MV3RPOJ,50LOS4HK9PT1IG5VDTVBM0BTR,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
ITFQOHJ5B2KG6LN2LR3RJB58B,747E7FE680R9CJD9JHUSJ63ABK,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
747E7FE680R9CJD9JHUSJ63ABK,42GL2POA4M078E18GIBR7ODO7R,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
747E7FE680R9CJD9JHUSJ63ABK,6KT1HQUTTBMDRJJ4FGB632UEGS,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
747E7FE680R9CJD9JHUSJ63ABK,7ALSFFQVG6T590PFJG0MV3RPOJ,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
5HAPDCA2J2TM6803DICPPNDUVH,3AT3TLB2BTU587V09FKRBG0FUB,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3AT3TLB2BTU587V09FKRBG0FUB,25U5VEHB25NR1QMVEIDMA20672,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6NIFUSI3SV0R70VDN3TJ38UNI8,2F3NMMBC5PMKFQDV98P9IVF6TL,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
41BN0HT0MF9HNQ00BFSKSCBITV,1NPSDB9LBT4S4P9VJINBLJQAGA,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
61DDQ25Q5189ACLU5ERDTITRB,3O786AOG3O4T82TMA64OS6MBF9,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3O786AOG3O4T82TMA64OS6MBF9,42GL2POA4M078E18GIBR7ODO7R,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3O786AOG3O4T82TMA64OS6MBF9,6KT1HQUTTBMDRJJ4FGB632UEGS,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3O786AOG3O4T82TMA64OS6MBF9,71CQ21RDV5CJ4GV53MKI4039F3,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
4OMUNVHK8MRCOU3ANLBPMEHDC7,7G1AFAB87VTDP4MJNN68HA34FT,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
66IPHUADM54U8A4CM3QCGUG6KC,7GMIBQMPQAUNPL25KG8EJ3OIEH,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7GMIBQMPQAUNPL25KG8EJ3OIEH,42GL2POA4M078E18GIBR7ODO7R,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7GMIBQMPQAUNPL25KG8EJ3OIEH,6KT1HQUTTBMDRJJ4FGB632UEGS,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
99RFOEMFLI48V21O78EICOMKH,1A2QU1MJSGILLHSJQLSUHHD955,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1A2QU1MJSGILLHSJQLSUHHD955,42GL2POA4M078E18GIBR7ODO7R,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
1A2QU1MJSGILLHSJQLSUHHD955,6KT1HQUTTBMDRJJ4FGB632UEGS,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6O12A61CHGKL04I2E6R4FCGC3I,4EN7DKVBVMPU6G9RTA1EPPVCS0,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3I42HA7RMC03GAA67HRH30P600,7JRH4I4EM3IOSGIJ6V3PB4IG8N,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6GP42080RU59H5DDL0JF7LCVI,7V1LDNMN7ONTOPMN1S70I781TC,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
3LSVCE6O2KN2MQ1NHUVGDAA31E,32NK1ND58L6ODEHBLIGF8E2KA,depends_on_macro,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
C0MJK8NVJRKEO6S412KHOAFR4,6RTVMKJH6F191I15E6J5ARVUOF,contains,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6RTVMKJH6F191I15E6J5ARVUOF,53HV23PC5TSKHQDVBM4I280CGO,contains_seed,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
6RTVMKJH6F191I15E6J5ARVUOF,7DU51P0TD87927VE5M63ESJI6U,uses_system,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
7DU51P0TD87927VE5M63ESJI6U,M1DQ9IN95AN7LIVS5AQJRVSC8,contains_database,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
M1DQ9IN95AN7LIVS5AQJRVSC8,6OJ1RV0RECF7TMUI7K8HU8UG0K,has,2023-08-01-17-23-19,2023-08-01-17-23-19,99991231000000,1,I
